Chromosome Position NCPscore Ratio
chrI 16129 0.671 0.56325
chrI 16152 0.947 0.94677
chrI 16166 0.665 0.61413
chrI 16186 1.199 0.99457
chrI 16187 0.608 0.49559
chrI 16210 0.763 0.70082
chrI 16212 1.111 1.04656
chrI 16213 1.175 1.10664
chrI 16218 0.648 0.61076
chrI 16222 0.633 0.62494
chrI 16229 1.707 1.8325
chrI 16230 0.451 0.49129
chrI 16240 0.827 1.11825
chrI 16242 0.529 0.71556
chrI 16246 0.996 1.34656
chrI 16261 1.031 1.32046
chrI 16309 0.593 0.99514
chrI 16320 1.194 2.26338
chrI 16332 0.848 1.58755
chrI 16342 0.451 0.84489
chrI 16348 0.399 0.73782
chrI 16360 1.184 1.9637
chrI 16370 0.826 1.45266
chrI 16379 0.683 1.23138
chrI 16383 0.404 0.76619
chrI 16387 1.724 3.40168
chrI 16391 0.605 1.20913
chrI 16401 1.133 2.26659
chrI 16412 0.557 1.11467
chrI 16420 0.59 1.18063
chrI 16421 0.872 1.74482
chrI 16422 0.353 0.70507
chrI 16468 0.316 0.63292
chrI 16475 0.413 0.82596
chrI 16476 0.378 0.75659
chrI 16484 0.544 1.08783
chrI 16497 0.522 1.04327
chrI 16502 0.473 0.94663
chrI 16505 0.522 1.04316
chrI 16519 0.263 0.52554
chrI 16520 0.255 0.51098
chrI 16559 0.778 0.77304
chrI 16564 0.606 0.56357
chrI 16576 1.036 0.87946
chrI 16607 1.122 0.72191
chrI 16614 1.345 0.8318
chrI 16639 0.946 0.59252
chrI 16646 2.865 1.83463
chrI 16656 0.886 0.619
chrI 16664 0.792 0.56153
chrI 16725 0.511 0.48454
chrI 16756 0.626 0.51963
chrI 16765 0.607 0.49528
chrI 16785 0.877 0.81584
chrI 16794 0.497 0.55784
chrI 16808 2.155 3.57459
chrI 16817 0.48 0.96029
chrI 16825 2.486 4.9724
chrI 16827 0.698 1.39548
chrI 16899 0.475 0.9498
chrI 16941 0.41 0.82026
chrI 16960 1.581 3.16286
chrI 16972 0.41 0.66448
chrI 16978 0.521 0.82648
chrI 16981 0.373 0.54459
chrI 16999 0.659 0.75202
chrI 17012 0.916 1.00567
chrI 17025 0.614 0.72302
chrI 17045 0.607 1.12222
chrI 17046 0.469 0.83474
chrI 17054 0.475 0.95015
chrI 17055 0.388 0.77651
chrI 17121 0.593 0.82521
chrI 17138 1.12 1.23863
chrI 17142 0.561 0.59339
chrI 17145 2.416 2.46669
chrI 17150 1.446 1.37099
chrI 17152 1.133 1.04
chrI 17153 1.484 1.33758
chrI 17156 0.556 0.49496
chrI 17166 3.463 2.71823
chrI 17167 1.815 1.40961
chrI 17175 1.561 1.13381
chrI 17198 1.206 0.7428
chrI 17206 3.588 1.99166
chrI 17207 1.351 0.73614
chrI 17274 0.984 0.57714
chrI 17285 1.022 0.6515
chrI 17305 2.491 1.78301
chrI 17314 0.792 0.52329
chrI 17316 2.985 1.91139
chrI 17317 2.389 1.55719
chrI 17322 1.092 0.67815
chrI 17335 1.145 0.67932
chrI 17337 1.939 1.12341
chrI 17341 1.116 0.64902
chrI 17344 1.812 1.04156
chrI 17381 1.028 0.72515
chrI 17388 0.691 0.54216
chrI 17423 0.86 0.79982
chrI 17437 1.143 1.20074
chrI 17465 0.526 0.49519
chrI 17474 0.866 0.73537
chrI 17481 1.031 0.83663
chrI 17494 1.162 0.89762
chrI 17528 1.347 1.10485
chrI 17536 0.767 0.65894
chrI 17538 0.952 0.8126
chrI 17543 1.126 0.9847
chrI 17544 1.035 0.90471
chrI 17617 0.93 0.90483
chrI 17635 0.524 0.4873
chrI 17645 1.129 1.01764
chrI 17660 0.723 0.60295
chrI 17675 0.644 0.55953
chrI 17697 2.173 2.07356
chrI 17703 1.446 1.38929
chrI 17709 2.478 2.39568
chrI 17716 0.98 0.94758
chrI 17766 0.629 0.78529
chrI 17786 0.647 1.04895
chrI 17787 0.333 0.55881
chrI 17791 0.789 1.40537
chrI 17794 0.537 0.98066
chrI 17795 0.403 0.72655
chrI 17796 0.432 0.76861
chrI 17847 0.804 0.87563
chrI 17849 0.574 0.63034
chrI 17869 5.085 7.20784
chrI 17878 0.474 0.76046
chrI 17888 0.967 1.74339
chrI 17890 0.82 1.42541
chrI 17897 0.577 1.06548
chrI 17948 0.343 0.68644
chrI 17978 0.252 0.50473
chrI 18016 0.399 0.79773
chrI 18028 0.423 0.84663
chrI 18034 1.943 3.88697
chrI 18041 0.885 1.77055
chrI 18044 3.111 6.22221
chrI 18050 0.293 0.58697
chrI 18052 0.54 1.07972
chrI 18053 0.673 1.34519
chrI 18068 0.409 0.81754
chrI 18071 0.369 0.73738
chrI 18090 0.28 0.55979
chrI 18196 0.807 1.47242
chrI 18200 0.423 0.80137
chrI 18211 0.634 1.21756
chrI 18220 2.669 5.33782
chrI 18225 0.349 0.69733
chrI 18226 0.247 0.49428
chrI 18232 0.579 1.15866
chrI 18235 0.246 0.49101
chrI 18236 0.471 0.91674
chrI 18238 0.276 0.51005
chrI 18303 0.294 0.50444
chrI 18329 0.45 0.65066
chrI 18350 1.384 1.5308
chrI 18362 2.588 2.46978
chrI 18371 0.536 0.48625
chrI 18372 4.203 3.7414
chrI 18374 1.399 1.2305
chrI 18380 0.787 0.68771
chrI 18381 0.87 0.78452
chrI 18391 2.418 2.46891
chrI 18394 1.297 1.27977
chrI 18395 0.534 0.52681
chrI 18396 1.222 1.21366
chrI 18398 1.792 1.80387
chrI 18517 3.814 2.58971
chrI 18524 0.828 0.55718
chrI 18526 1.63 1.0768
chrI 18540 5.083 3.358
chrI 18546 2.097 1.45122
chrI 18549 4.806 3.37369
chrI 18555 1.428 1.00249
chrI 18560 3.461 2.65968
chrI 18561 3.954 3.00672
chrI 18568 0.919 0.7412
chrI 18576 1.176 1.04078
chrI 18577 0.58 0.52278
chrI 18583 1.148 1.04782
chrI 18639 0.245 0.49017
chrI 18674 0.317 0.50781
chrI 18678 1.545 2.30104
chrI 18685 0.423 0.56167
chrI 18705 1.742 1.80328
chrI 18716 0.746 0.71646
chrI 18722 3.51 3.20279
chrI 18726 6.486 5.88151
chrI 18738 0.682 0.69623
chrI 18746 2.007 2.40202
chrI 18758 0.477 0.77449
chrI 18839 0.377 0.75461
chrI 18866 1.537 2.87628
chrI 18867 0.347 0.67477
chrI 18870 0.453 0.85924
chrI 18876 0.464 0.84653
chrI 18877 0.563 1.02707
chrI 18880 0.527 0.9382
chrI 18884 0.282 0.51459
chrI 18887 0.376 0.65349
chrI 18888 1.075 1.82546
chrI 18897 1.448 2.37467
chrI 18919 0.874 1.57449
chrI 18925 1.345 2.65404
chrI 18928 0.338 0.67663
chrI 18929 0.594 1.17114
chrI 19012 0.306 0.61255
chrI 19022 0.954 1.90701
chrI 19039 1.919 3.01242
chrI 19048 0.795 1.2621
chrI 19049 0.383 0.60716
chrI 19054 2.305 3.61878
chrI 19066 0.375 0.54186
chrI 19067 0.732 1.03724
chrI 19079 0.769 0.95952
chrI 19090 0.529 0.68383
chrI 19091 0.44 0.58354
chrI 19097 0.676 0.93974
chrI 19178 0.526 0.82536
chrI 19201 0.656 0.74782
chrI 19202 0.987 1.12585
chrI 19210 0.737 0.79653
chrI 19221 0.491 0.49811
chrI 19222 1.559 1.61444
chrI 19231 1.911 1.91059
chrI 19234 0.827 0.80541
chrI 19240 2.64 2.60383
chrI 19254 1.951 1.69549
chrI 19304 1.035 1.03493
chrI 19325 1.594 1.58267
chrI 19344 0.74 0.63195
chrI 19397 3.289 1.51947
chrI 19400 1.106 0.50307
chrI 19405 2.169 0.94537
chrI 19414 6.666 2.58853
chrI 19425 3.558 1.15689
chrI 19426 4.144 1.34755
chrI 19486 2.638 0.73085
chrI 19551 5.282 1.26416
chrI 19563 2.348 0.57614
chrI 19566 2.608 0.65092
chrI 19578 2.442 0.62118
chrI 19587 10.662 3.08858
chrI 19637 3.351 0.8524
chrI 19647 3.329 0.86804
chrI 19713 1.827 0.65694
chrI 19716 1.872 0.68315
chrI 19728 1.728 0.68021
chrI 19750 1.153 0.51802
chrI 19757 1.197 0.60673
chrI 19758 2.341 1.18693
chrI 19778 6.204 3.80559
chrI 19808 1.265 0.79926
chrI 19858 1.255 0.81095
chrI 19875 1.054 0.62799
chrI 19878 0.819 0.49011
chrI 19904 0.825 0.57612
chrI 19928 0.839 0.76519
chrI 19929 0.69 0.64188
chrI 19948 2.018 1.99075
chrI 19949 1.162 1.16195
chrI 19963 0.451 0.52631
chrI 20000 2.052 2.18684
chrI 20010 3.262 3.69211
chrI 20016 1.312 1.53195
chrI 20019 0.473 0.51944
chrI 20030 0.961 0.93531
chrI 20044 0.673 0.59567
chrI 20050 0.635 0.50114
chrI 20053 0.694 0.53341
chrI 20071 0.753 0.51618
chrI 20073 1.193 0.79556
chrI 20123 0.785 0.50958
chrI 20164 3.098 1.90075
chrI 20184 0.984 0.51675
chrI 20195 1.699 0.92574
chrI 20234 1.9 1.46766
chrI 20241 0.739 0.61614
chrI 20243 0.98 0.83214
chrI 20254 1.416 1.27571
chrI 20297 0.394 0.50074
chrI 20327 0.597 0.83752
chrI 20379 1.736 2.48449
chrI 20389 0.338 0.58746
chrI 20410 0.623 1.24522
chrI 20417 0.777 1.55366
chrI 20429 0.263 0.52678
chrI 20433 0.242 0.48319
chrI 20440 0.281 0.56146
chrI 20504 0.545 1.0892
chrI 20526 0.247 0.49316
chrI 20552 0.558 1.11572
chrI 20563 0.66 1.32095
chrI 20584 0.348 0.69534
chrI 20592 0.376 0.75198
chrI 20633 0.523 1.04664
chrI 20638 0.321 0.64219
chrI 20665 0.423 0.84568
chrI 20688 0.289 0.57728
chrI 20692 0.35 0.65437
chrI 20718 0.64 1.00478
chrI 20750 0.393 0.70774
chrI 20784 0.253 0.50547
chrI 20802 0.316 0.63228
chrI 20890 0.31 0.61952
chrI 20903 0.244 0.48739
chrI 20941 0.246 0.49174
chrI 21083 0.282 0.5649
chrI 21097 0.296 0.59104
chrI 21162 0.303 0.60581
chrI 21210 0.678 1.35529
chrI 21220 1.253 2.50583
chrI 21232 2.103 4.20513
chrI 21236 0.343 0.687
chrI 21269 0.258 0.49625
chrI 21319 0.306 0.51372
chrI 21348 0.907 1.104
chrI 21368 0.666 0.62291
chrI 21369 0.92 0.83925
chrI 21370 0.646 0.56857
chrI 21379 0.652 0.48589
chrI 21384 1.658 1.19269
chrI 21396 1.19 0.74883
chrI 21405 0.955 0.60077
chrI 21413 0.851 0.51565
chrI 21425 1.09 0.701
chrI 21441 1.057 0.70138
chrI 21507 0.688 0.56712
chrI 21536 0.848 0.66236
chrI 21544 0.821 0.65165
chrI 21560 1.344 1.09617
chrI 21563 1.522 1.25513
chrI 21567 0.675 0.57978
chrI 21571 2.527 2.20923
chrI 21573 0.943 0.85027
chrI 21584 0.544 0.5256
chrI 21591 1.537 1.55825
chrI 21600 0.607 0.5643
chrI 21602 0.575 0.54894
chrI 21611 0.559 0.59169
chrI 21694 0.561 0.55703
chrI 21695 2.108 2.12281
chrI 21716 0.487 0.53501
chrI 21717 0.462 0.51446
chrI 21719 0.523 0.57824
chrI 21727 0.52 0.54603
chrI 21731 6.477 6.65975
chrI 21734 0.66 0.66411
chrI 21762 1.492 1.57831
chrI 21795 0.517 0.66758
chrI 21796 0.755 0.96752
chrI 21804 0.472 0.64362
chrI 21835 0.422 0.49279
chrI 21847 0.769 0.81381
chrI 21854 0.536 0.51515
chrI 21867 1.035 1.02817
chrI 21885 1.852 1.90412
chrI 21891 1.691 1.69144
chrI 21892 0.632 0.63229
chrI 21905 1.189 1.07157
chrI 21906 1.434 1.30055
chrI 21929 0.592 0.58043
chrI 21975 0.601 0.60054
chrI 22038 0.775 0.5772
chrI 22045 0.764 0.57219
chrI 22059 0.754 0.51195
chrI 22070 2.343 1.53424
chrI 22073 1.571 0.96783
chrI 22075 0.836 0.50018
chrI 22083 3.732 2.018
chrI 22084 2.672 1.43952
chrI 22104 1.548 0.67074
chrI 22142 1.074 0.64019
chrI 22144 0.921 0.54908
chrI 22221 3.954 1.59903
chrI 22224 4.067 1.58331
chrI 22226 1.38 0.53745
chrI 22239 1.997 0.67167
chrI 22245 8.962 2.98721
chrI 22296 3.114 1.06459
chrI 22337 1.605 0.60721
chrI 22369 1.648 0.84734
chrI 22377 1.387 0.76114
chrI 22388 1.166 0.67545
chrI 22389 1.939 1.12788
chrI 22397 1.124 0.65356
chrI 22400 1.275 0.69985
chrI 22408 1.914 1.06227
chrI 22409 2.288 1.26064
chrI 22416 1.132 0.63796
chrI 22447 0.908 0.58148
chrI 22478 1.184 1.03509
chrI 22484 0.536 0.50444
chrI 22490 1.557 1.52577
chrI 22508 0.642 0.68457
chrI 22549 0.532 0.63659
chrI 22557 0.624 0.76565
chrI 22563 0.472 0.5653
chrI 22572 0.603 0.69822
chrI 22583 0.644 0.70733
chrI 22585 1.486 1.63079
chrI 22595 1.424 1.38636
chrI 22626 1.34 1.09913
chrI 22641 0.634 0.55756
chrI 22643 1.38 1.25886
chrI 22657 0.574 0.53381
chrI 22662 0.628 0.57703
chrI 22666 0.539 0.48534
chrI 22695 0.942 0.92271
chrI 22724 1.598 2.12098
chrI 22734 0.374 0.56303
chrI 22744 1.518 2.38283
chrI 22783 0.482 0.82798
chrI 22790 0.322 0.49999
chrI 22803 0.668 1.07113
chrI 22845 0.358 0.71581
chrI 22859 0.292 0.58394
chrI 22869 0.321 0.64165
chrI 22877 1.678 3.35683
chrI 22883 1.272 2.54492
chrI 22890 0.564 1.1279
chrI 22933 0.271 0.54127
chrI 22943 0.372 0.74354
chrI 23025 0.274 0.54763
chrI 23034 0.4 0.79901
chrI 23042 0.483 0.96604
chrI 23046 2.155 4.30956
chrI 23055 0.271 0.54108
chrI 23060 0.46 0.92078
chrI 23062 1.116 2.23136
chrI 23064 0.268 0.53567
chrI 23083 0.662 1.32381
chrI 23093 0.248 0.4969
chrI 23102 0.26 0.52076
chrI 23134 0.699 1.39728
chrI 23144 0.653 1.30558
chrI 23150 0.326 0.65257
chrI 23153 0.634 1.26702
chrI 23184 0.406 0.81118
chrI 23195 0.551 1.10122
chrI 23196 0.281 0.54726
chrI 23244 0.575 0.92185
chrI 23246 0.402 0.63765
chrI 23247 0.886 1.42111
chrI 23252 1.438 2.2337
chrI 23254 0.365 0.58505
chrI 23264 0.276 0.53097
chrI 23265 0.5 0.96144
chrI 23273 0.487 0.97487
chrI 23275 1.825 3.64976
chrI 23276 0.44 0.88041
chrI 23294 0.991 1.98218
chrI 23303 0.56 1.11978
chrI 23316 0.558 1.11592
chrI 23317 0.257 0.51434
chrI 23347 0.383 0.72663
chrI 23397 0.478 0.69772
chrI 23408 0.998 1.20476
chrI 23409 0.663 0.78691
chrI 23411 0.645 0.7479
chrI 23419 0.672 0.732
chrI 23424 2.965 3.11418
chrI 23427 0.862 0.87365
chrI 23429 1.247 1.3095
chrI 23431 0.487 0.51125
chrI 23439 2.13 2.26987
chrI 23448 0.689 0.77431
chrI 23457 0.664 0.80156
chrI 23552 0.511 0.87759
chrI 23570 0.397 0.73301
chrI 23588 2.36 3.70541
chrI 23590 0.661 1.02651
chrI 23594 1.564 2.40421
chrI 23597 0.944 1.49849
chrI 23606 0.796 1.3361
chrI 23614 1.304 2.04726
chrI 23625 0.362 0.66016
chrI 23652 0.477 0.95324
chrI 23653 0.362 0.7233
chrI 23762 0.294 0.58865
chrI 23765 0.576 1.15146
chrI 23825 0.428 0.85556
chrI 23826 0.544 1.08827
chrI 23830 0.362 0.72391
chrI 23833 0.306 0.61144
chrI 23939 0.409 0.81851
chrI 23959 0.277 0.55355
chrI 23968 0.579 1.15887
chrI 23980 0.356 0.7127
chrI 23983 0.253 0.50644
chrI 23986 0.918 1.83698
chrI 23999 1.143 2.03539
chrI 24004 0.474 0.83304
chrI 24005 1.847 3.17252
chrI 24014 0.483 0.76588
chrI 24017 0.294 0.48784
chrI 24024 1.598 2.68116
chrI 24032 0.373 0.54484
chrI 24064 0.976 1.06341
chrI 24102 0.699 0.73468
chrI 24121 1.316 1.13726
chrI 24122 0.836 0.70566
chrI 24134 2.9 2.19386
chrI 24142 1.427 0.94733
chrI 24153 1.481 0.79488
chrI 24175 2.389 1.15478
chrI 24182 2.095 1.07681
chrI 24183 1.016 0.52422
chrI 24196 2.009 1.03988
chrI 24211 1.529 0.81157
chrI 24214 1.612 0.86184
chrI 24220 1.506 0.78223
chrI 24277 1.721 0.97011
chrI 24291 2.935 1.58134
chrI 24328 1.802 0.63403
chrI 24370 5.378 1.90101
chrI 24377 1.397 0.50253
chrI 24398 1.338 0.48359
chrI 24409 2.107 0.81175
chrI 24511 2.266 1.17715
chrI 24513 0.942 0.49854
chrI 24522 1.677 0.91383
chrI 24529 0.857 0.4851
chrI 24532 2.67 1.45983
chrI 24541 2.273 1.17671
chrI 24544 1.606 0.82586
chrI 24579 1.198 0.59712
chrI 24582 2.268 1.13385
chrI 24613 1.241 0.71338
chrI 24673 1.083 0.55099
chrI 24679 1.282 0.6521
chrI 24694 1.196 0.60818
chrI 24858 2.636 1.04288
chrI 24880 2.769 1.14867
chrI 24889 2.151 0.86988
chrI 24962 1.049 0.50878
chrI 24982 1.037 0.50968
chrI 25018 2.891 1.66831
chrI 25060 1.861 1.19674
chrI 25092 1.267 0.92038
chrI 25126 0.58 0.50718
chrI 25132 0.648 0.61004
chrI 25141 0.631 0.64394
chrI 25158 0.934 0.82173
chrI 25186 0.903 0.69037
chrI 25201 0.675 0.51028
chrI 25219 0.79 0.64474
chrI 25231 0.996 0.87071
chrI 25238 1.25 1.11317
chrI 25261 1.593 1.23681
chrI 25264 1.595 1.25175
chrI 25283 1.081 0.85316
chrI 25315 0.639 0.66646
chrI 25326 0.708 0.67994
chrI 25383 0.98 0.51464
chrI 25398 2.599 1.28183
chrI 25407 1.032 0.50381
chrI 25417 1.474 0.61309
chrI 25420 1.562 0.63507
chrI 25438 3.363 1.40702
chrI 25447 3.431 1.41519
chrI 25455 2.563 1.07829
chrI 25485 2.365 1.46919
chrI 25523 0.895 0.67692
chrI 25537 0.906 0.70334
chrI 25573 1.859 1.55097
chrI 25620 3.01 1.67115
chrI 25658 1.068 0.80381
chrI 25671 0.921 0.90879
chrI 25695 0.399 0.48908
chrI 25696 0.39 0.4953
chrI 25749 0.301 0.50481
chrI 25755 0.407 0.6452
chrI 25757 0.351 0.53314
chrI 25791 0.382 0.70584
chrI 25806 2.68 5.3598
chrI 25811 0.68 1.36021
chrI 25814 0.293 0.58527
chrI 25822 0.537 1.07441
chrI 25823 0.316 0.63138
chrI 25825 0.961 1.92163
chrI 25828 0.844 1.68715
chrI 25829 0.728 1.45662
chrI 25832 1.337 2.67422
chrI 25839 0.322 0.64432
chrI 25844 0.27 0.5401
chrI 25846 0.327 0.65414
chrI 25872 0.494 0.98781
chrI 25891 0.668 1.33512
chrI 25941 0.413 0.82614
chrI 25974 1.1 2.19947
chrI 25977 0.831 1.6628
chrI 25979 0.587 1.17396
chrI 25987 0.767 1.53453
chrI 25988 0.418 0.83514
chrI 25989 0.307 0.61331
chrI 25997 0.348 0.69585
chrI 26007 1.171 2.34237
chrI 26014 0.769 1.53859
chrI 26026 1.09 2.18042
chrI 26041 0.318 0.58852
chrI 26066 0.35 0.50094
chrI 26076 2.596 3.41521
chrI 26101 0.311 0.49341
chrI 26108 0.442 0.65837
chrI 26110 0.663 0.92187
chrI 26119 0.487 0.50779
chrI 26122 1.766 1.75351
chrI 26125 0.608 0.60381
chrI 26132 0.601 0.59243
chrI 26160 1.234 1.35467
chrI 26162 0.668 0.68679
chrI 26211 1.845 2.08764
chrI 26230 1.064 0.99544
chrI 26242 0.446 0.48275
chrI 26244 1.138 1.26845
chrI 26247 0.877 0.95512
chrI 26249 0.63 0.66142
chrI 26257 0.589 0.63219
chrI 26277 1.69 1.77479
chrI 26295 0.632 0.5396
chrI 26296 2.866 2.40498
chrI 26298 0.603 0.5209
chrI 26331 1.063 0.91798
chrI 26346 1.385 1.21055
chrI 26368 0.456 0.64078
chrI 26372 0.7 1.14864
chrI 26384 0.386 0.59978
chrI 26386 0.402 0.62365
chrI 26392 0.829 1.16447
chrI 26402 0.687 1.16617
chrI 26412 1.247 2.49359
chrI 26415 0.261 0.5212
chrI 26417 0.476 0.95279
chrI 26419 1.049 2.09879
chrI 26454 1.116 2.23136
chrI 26455 0.374 0.74883
chrI 26456 0.742 1.48417
chrI 26457 0.464 0.9286
chrI 26481 0.446 0.89155
chrI 26565 0.926 1.85148
chrI 26566 4.041 8.08249
chrI 26575 1.532 2.15098
chrI 26578 0.56 0.6811
chrI 26586 0.667 0.70023
chrI 26588 1.659 1.60454
chrI 26590 0.825 0.76722
chrI 26591 0.914 0.82912
chrI 26601 3.073 2.46488
chrI 26602 1.396 1.12623
chrI 26606 1.872 1.3943
chrI 26616 8.051 6.02763
chrI 26701 1.881 1.63433
chrI 26736 3.204 2.59916
chrI 26741 1.429 1.05904
chrI 26751 8.054 5.29664
chrI 26763 1.575 0.79829
chrI 26775 1.903 0.91385
chrI 26777 5.751 2.74384
chrI 26784 1.611 0.70613
chrI 26797 1.982 0.73992
chrI 26835 1.227 0.51195
chrI 26836 1.23 0.51473
chrI 26866 1.825 0.87092
chrI 26886 3.064 1.72718
chrI 26905 1.243 0.72597
chrI 26917 1.351 0.82524
chrI 26928 0.836 0.49233
chrI 26932 1.681 1.00586
chrI 26970 0.986 0.81323
chrI 26980 1.343 1.23312
chrI 27001 1.605 1.73531
chrI 27018 0.659 0.80185
chrI 27021 2.114 2.46925
chrI 27069 1.626 1.49266
chrI 27148 1.833 1.16371
chrI 27162 1.728 0.87014
chrI 27212 1.429 0.67736
chrI 27213 1.128 0.52945
chrI 27244 1.029 0.53281
chrI 27337 2.84 0.79288
chrI 27342 2.89 0.79153
chrI 27448 2.51 0.86031
chrI 27481 1.528 0.63371
chrI 27495 1.904 0.86328
chrI 27502 1.842 0.85375
chrI 27512 3.02 1.39983
chrI 27609 1.405 0.60857
chrI 27633 1.311 0.53783
chrI 27643 1.512 0.60156
chrI 27652 2.019 0.82349
chrI 27682 1.464 0.53289
chrI 27697 1.551 0.56763
chrI 27772 1.74 0.51637
chrI 27851 2.441 0.82684
chrI 27926 1.319 0.5411
chrI 27927 1.295 0.537
chrI 27937 1.127 0.49425
chrI 27947 3.649 1.70218
chrI 27955 3.605 1.84687
chrI 27967 1.007 0.5979
chrI 27977 1.604 1.00106
chrI 28006 0.642 0.54505
chrI 28011 1.039 0.9545
chrI 28085 0.559 0.70341
chrI 28133 1.083 1.43721
chrI 28139 1.406 1.81611
chrI 28140 0.77 1.00398
chrI 28158 0.46 0.5509
chrI 28172 0.341 0.49833
chrI 28179 0.772 1.28022
chrI 28187 0.893 1.65102
chrI 28191 0.419 0.75602
chrI 28202 0.359 0.63199
chrI 28212 0.663 1.32565
chrI 28217 1.061 2.12123
chrI 28222 0.371 0.74133
chrI 28226 0.409 0.81881
chrI 28228 0.285 0.5697
chrI 28336 0.863 1.59456
chrI 28342 2.559 4.61223
chrI 28353 0.694 1.26622
chrI 28356 0.798 1.35517
chrI 28363 2.371 3.68252
chrI 28366 0.522 0.81877
chrI 28384 1.018 1.20888
chrI 28386 0.523 0.62618
chrI 28406 0.46 0.53276
chrI 28511 0.392 0.78392
chrI 28522 1.162 2.32313
chrI 28532 2.506 5.01201
chrI 28543 1.231 2.46227
chrI 28556 1.372 2.74355
chrI 28843 4.217 4.21675
chrI 28853 2.15 2.17993
chrI 28857 1.387 1.48929
chrI 28858 0.454 0.48339
chrI 28863 0.602 0.61075
chrI 28865 0.476 0.48595
chrI 28877 0.516 0.50548
chrI 28884 0.511 0.51821
chrI 29003 1.165 0.6914
chrI 29013 1.128 0.65324
chrI 29014 1.618 0.93016
chrI 29016 1.533 0.87786
chrI 29017 1.23 0.6962
chrI 29023 1.012 0.57941
chrI 29026 2.039 1.11096
chrI 29034 1.368 0.70351
chrI 29104 0.819 0.70297
chrI 29187 1.032 0.72118
chrI 29188 1.604 1.13133
chrI 29194 0.868 0.56599
chrI 29195 2.239 1.44017
chrI 29215 1.041 0.72058
chrI 29233 2.217 1.60258
chrI 29246 0.671 0.56
chrI 29263 2.55 2.64078
chrI 29325 0.604 0.86407
chrI 29356 0.485 0.67455
chrI 29358 1.274 1.77164
chrI 29361 0.607 0.83573
chrI 29364 0.593 0.82433
chrI 29372 1.169 1.85557
chrI 29395 2.468 3.91726
chrI 29396 2.337 3.66858
chrI 29403 0.565 0.94807
chrI 29409 0.375 0.67609
chrI 29415 0.634 1.25148
chrI 29417 0.243 0.48578
chrI 29440 0.864 1.72707
chrI 29460 0.287 0.57352
chrI 29469 0.366 0.73101
chrI 29501 0.245 0.48947
chrI 29509 0.315 0.62061
chrI 29522 1.961 3.40866
chrI 29524 0.673 1.14201
chrI 29533 0.54 0.93913
chrI 29535 0.57 1.01462
chrI 29540 0.739 1.19919
chrI 29541 1.028 1.63078
chrI 29544 0.58 0.9098
chrI 29547 0.898 1.3517
chrI 29554 0.504 0.65173
chrI 29557 0.643 0.79537
chrI 29560 1.207 1.55978
chrI 29562 0.407 0.50795
chrI 29617 0.466 0.80912
chrI 29698 1.938 3.87542
chrI 29704 0.66 1.32051
chrI 29707 0.49 0.98012
chrI 29721 0.254 0.50878
chrI 29803 0.258 0.51509
chrI 29879 0.296 0.5926
chrI 30035 0.616 1.23128
chrI 30044 0.31 0.61996
chrI 30054 0.759 1.51886
chrI 30065 0.412 0.82341
chrI 30126 5.729 5.61323
chrI 30138 2.268 2.15047
chrI 30214 1.119 0.72967
chrI 30267 1.279 0.59115
chrI 30289 2.384 1.02381
chrI 30305 1.499 0.57753
chrI 30308 2.092 0.79346
chrI 30382 1.958 0.55282
chrI 30396 3.2 0.88831
chrI 30542 3.695 1.09426
chrI 30562 5.109 1.78023
chrI 30573 1.734 0.63787
chrI 30584 2.859 1.09271
chrI 30622 1.238 0.48572
chrI 30671 1.525 0.68512
chrI 30712 1.257 0.6056
chrI 30727 1.946 0.97635
chrI 30731 1.026 0.52726
chrI 30740 1.534 0.82341
chrI 30752 1.485 0.91125
chrI 30840 0.797 0.93846
chrI 30885 0.971 1.75087
chrI 30888 0.252 0.49115
chrI 30892 0.861 1.72175
chrI 30894 0.268 0.53513
chrI 30902 0.293 0.58634
chrI 30914 0.453 0.90557
chrI 30922 0.608 1.21515
chrI 30924 0.401 0.80267
chrI 31138 0.607 1.21412
chrI 31147 1.515 3.02954
chrI 31148 0.518 1.03598
chrI 31158 1.41 2.82033
chrI 31159 0.345 0.69004
chrI 31169 0.289 0.57862
chrI 31199 0.293 0.58674
chrI 31295 0.45 0.65032
chrI 31296 0.379 0.54273
chrI 31309 0.656 0.86303
chrI 31310 0.55 0.7228
chrI 31320 0.391 0.51443
chrI 31321 0.451 0.58796
chrI 31324 0.588 0.76611
chrI 31325 0.393 0.50804
chrI 31327 0.62 0.78711
chrI 31337 0.99 1.13856
chrI 31338 0.489 0.56214
chrI 31344 0.47 0.53564
chrI 31347 0.883 1.02294
chrI 31399 0.404 0.5841
chrI 31442 0.262 0.52378
chrI 31455 0.319 0.6372
chrI 31460 0.391 0.78255
chrI 31470 0.51 1.02028
chrI 31477 1.507 3.01437
chrI 31483 0.494 0.92431
chrI 31485 0.651 1.13081
chrI 31492 1.312 2.12883
chrI 31496 0.366 0.5621
chrI 31510 0.486 0.67549
chrI 31514 0.81 1.17146
chrI 31516 0.467 0.69548
chrI 31574 0.453 0.58538
chrI 31597 0.469 0.58048
chrI 31602 1.369 1.54911
chrI 31652 0.778 0.70085
chrI 31671 1.265 1.01516
chrI 31772 1.785 0.82204
chrI 31792 1.185 0.54421
chrI 31812 2.756 1.21207
chrI 31909 2.037 0.65071
chrI 31930 3.135 0.78511
chrI 31952 2.511 0.55132
