Chromosome Position NCPscore Ratio
chrII 357671 1.104 0.49304
chrII 357891 4.068 1.19986
chrII 358053 4.484 1.00721
chrII 358190 2.904 0.85304
chrII 358355 2.493 0.90541
chrII 358470 3.917 1.52502
chrII 358633 2.299 0.80501
chrII 358773 4.727 2.50947
chrII 358886 4.23 1.69658
chrII 359004 3.708 1.22484
chrII 359164 2.791 1.42967
chrII 359352 1.98 1.37652
chrII 359471 3.328 1.92793
chrII 359616 3.983 2.20255
chrII 359766 4.661 1.77216
chrII 359905 4.646 2.10674
chrII 360084 2.729 0.86821
chrII 360267 5.1 2.75804
chrII 360446 0.651 1.26721
chrII 360647 1.666 1.77557
chrII 360872 4.615 1.67595
chrII 361039 6.688 1.62743
chrII 361208 3.451 1.36167
chrII 361412 3.715 1.56319
chrII 361568 2.875 2.16339
chrII 361728 2.168 4.33521
chrII 361897 1.561 1.26626
chrII 362057 2.436 1.42289
chrII 362237 2.37 1.92198
chrII 362401 6.769 4.29702
chrII 362565 4.575 5.02191
chrII 362702 0.476 0.65522
chrII 362875 1.882 1.24917
chrII 363029 2.843 1.48228
chrII 363233 2.818 2.36434
chrII 363370 3.913 3.52679
chrII 363523 5.05 3.13723
chrII 363685 3.1 1.28582
chrII 363859 4.371 1.26379
chrII 363988 5.161 1.49794
chrII 364119 1.949 0.67282
chrII 364265 3.133 1.11021
chrII 364415 4.012 1.26776
chrII 364596 4.077 2.10352
chrII 364721 1.528 0.8546
chrII 365013 4.761 1.98025
chrII 365181 8.658 3.26639
chrII 365364 5.818 1.53039
chrII 365556 3.076 1.39908
chrII 365681 1.213 0.98922
chrII 365900 3.247 1.74307
chrII 366073 7.924 2.33712
chrII 366240 10.074 3.46879
chrII 366404 4.611 1.87
chrII 366562 5.288 3.21689
chrII 366671 0.942 0.76864
chrII 366792 2.889 1.99892
chrII 366975 2.39 1.13302
chrII 367148 2.059 1.20745
chrII 367290 3.821 2.65673
chrII 367449 3.986 1.38875
chrII 367574 6.553 2.78126
chrII 367737 2.31 1.18753
chrII 367908 1.772 1.15007
chrII 368080 2.295 3.01807
chrII 368255 1.48 2.95998
chrII 368439 2.182 0.84955
chrII 368587 3.356 1.7438
chrII 368743 0.805 0.68763
chrII 368875 2.441 1.08672
chrII 369035 2.078 1.73348
chrII 369193 2.984 1.85397
chrII 369343 5.819 1.93531
chrII 369514 13.717 4.7571
chrII 369686 4.776 2.37184
chrII 369850 0.656 1.13961
chrII 370011 4.816 2.03209
chrII 370178 6.531 1.98654
chrII 370342 4.717 2.61883
chrII 370515 1.613 1.36893
chrII 370747 1.286 0.83423
chrII 370921 1.092 0.63279
chrII 371133 0.259 0.51766
chrII 371243 0.282 0.56454
chrII 371376 0.465 0.72236
chrII 371616 1.118 0.65058
chrII 371791 1.103 1.00651
chrII 371900 1.859 2.22471
chrII 372093 4.437 4.04913
chrII 372265 5.479 1.55928
chrII 372456 4.889 1.44501
chrII 372590 2.997 0.78132
chrII 372732 4.672 1.36415
chrII 372880 4.363 2.45951
chrII 373032 3.986 3.19756
chrII 373194 2.744 1.22126
chrII 373383 1.698 0.65925
chrII 373515 1.627 1.01498
chrII 373651 3.158 1.32502
chrII 373841 3.094 0.90708
chrII 373991 2.404 1.09701
chrII 374168 2.606 0.98328
chrII 374406 4.483 1.05564
chrII 374536 5.158 1.25728
chrII 374758 4.841 1.14182
chrII 374888 1.637 0.59916
chrII 374998 2.797 1.68064
chrII 375172 1.68 0.5174
chrII 375367 3.985 0.84448
chrII 375502 1.72 0.56193
chrII 375673 0.823 1.00935
chrII 375861 0.337 0.48287
chrII 376332 0.395 0.56059
chrII 376504 1.359 1.52581
chrII 376668 3.075 1.61487
chrII 376799 1.257 0.67951
chrII 377041 3.388 0.7952
chrII 377225 3.942 0.88947
chrII 377384 6.425 1.83942
chrII 377618 1.843 0.67935
chrII 377778 3.034 0.82953
chrII 377940 2.715 0.56136
chrII 378112 3.224 0.84352
chrII 378332 1.806 0.67106
chrII 378530 0.998 0.90538
chrII 378649 0.381 0.76198
chrII 378891 0.446 0.85747
chrII 379113 2.755 1.60273
chrII 379340 2.674 0.96401
chrII 379498 3.206 0.94941
chrII 379654 1.338 0.66887
chrII 379770 1.675 1.05857
chrII 379974 1.603 0.72679
chrII 380288 1.052 0.69823
chrII 380434 2.499 1.07313
chrII 380605 2.316 0.8286
chrII 380815 1.589 0.59475
chrII 381112 0.941 0.58703
chrII 381274 1.149 0.75596
chrII 381689 1.803 0.49843
chrII 381891 1.448 0.56367
chrII 382020 2.609 0.85595
chrII 382239 3.887 0.89789
chrII 382412 2.044 0.61784
chrII 382562 2.587 0.59765
chrII 382902 1.148 0.9692
chrII 383011 0.426 0.7486
chrII 383171 3.756 2.35372
chrII 383333 9.145 3.4147
chrII 383523 3.93 1.85111
chrII 383659 2.042 0.96506
chrII 383843 3.892 1.7065
chrII 383982 3.505 1.31905
chrII 384195 4.198 1.77644
chrII 384328 3.498 2.05116
chrII 384458 2.62 2.02391
chrII 384624 1.533 1.20334
chrII 384742 1.715 1.3538
chrII 384886 3.655 1.16755
chrII 385007 1.889 0.54625
chrII 385128 4.969 1.65627
chrII 385349 1.689 0.71084
chrII 385500 2.313 1.30385
chrII 385693 3.912 1.53968
chrII 385898 2.865 0.92335
chrII 386057 1.261 0.822
chrII 386194 0.342 0.68314
chrII 386316 1.848 1.7188
chrII 386505 3.382 1.91406
chrII 386656 4.925 2.3654
chrII 386814 8.489 2.60933
chrII 386925 2.97 1.02271
chrII 387089 3.226 0.9129
chrII 387353 1.801 0.65089
chrII 387471 3.084 1.16938
chrII 387633 2.76 1.34326
chrII 387795 2.943 0.85242
chrII 387955 5.006 1.23454
chrII 388065 4.054 0.99474
chrII 388271 3.072 0.94026
chrII 388494 2.332 1.26093
chrII 388687 3.274 0.98152
chrII 388857 6.937 2.54487
chrII 389052 3.793 2.20644
chrII 389178 3.617 3.36344
chrII 389364 2.066 2.53428
chrII 389564 6.814 2.55073
chrII 389713 5.2 3.17638
chrII 389884 2.326 1.8159
chrII 390148 1.826 1.48906
chrII 390310 5.671 3.35228
chrII 390485 7.276 5.68042
chrII 390653 11.465 6.15421
chrII 390781 8.774 5.54563
chrII 390972 4.686 3.00069
chrII 391124 2.311 0.64272
chrII 391267 1.982 0.70241
chrII 391436 3.299 1.43797
chrII 391598 1.462 0.64476
chrII 392159 2.023 0.94064
chrII 392292 1.638 1.62663
chrII 392522 1.291 1.96299
chrII 392864 0.709 0.87013
chrII 393015 1.823 2.53459
chrII 393159 1.121 1.99616
chrII 393382 0.357 0.71425
chrII 393519 2.698 0.85827
chrII 393680 5.047 1.90902
chrII 393806 2.606 1.64715
chrII 393951 1.269 0.65233
chrII 394119 1.613 0.75958
chrII 394398 2.607 0.71941
chrII 394558 5.029 1.15082
chrII 394776 2.322 1.17318
chrII 394910 0.529 1.05705
chrII 395160 1.145 2.28966
chrII 395312 1.062 0.72825
chrII 395446 2.421 0.93515
chrII 395615 4.526 1.58464
chrII 395773 7.345 2.43181
chrII 395942 6.901 2.07319
chrII 396106 5.692 1.75321
chrII 396217 3.698 0.93565
chrII 396406 4.838 1.36624
chrII 396566 4.852 1.65899
chrII 396808 3.131 1.23545
chrII 397048 2.893 1.39376
chrII 397190 3.143 1.59875
chrII 397347 4.221 2.00105
chrII 397487 8.797 4.41363
chrII 397659 4.44 2.25099
chrII 397779 1.992 1.07319
chrII 397919 2.904 1.91823
chrII 398087 5.724 4.26411
chrII 398257 9.603 13.10359
chrII 398421 0.444 0.88725
chrII 398548 2.696 5.24859
chrII 398719 2.897 1.34688
chrII 398869 6.496 1.74334
chrII 399028 3.385 0.9635
chrII 399216 2.233 0.8626
chrII 399413 1.898 0.8605
chrII 399546 2.113 2.5706
chrII 399757 3.654 1.68819
chrII 399908 4.926 2.7345
chrII 400048 2.908 2.35854
chrII 400210 1.849 2.12509
chrII 400365 4.62 2.94577
chrII 400531 9.689 4.22246
chrII 400707 8.535 2.95989
chrII 400870 13.002 6.52349
chrII 401028 1.654 1.70026
chrII 401188 7.656 5.37363
chrII 401334 13.214 5.14455
chrII 401514 5.94 2.6043
chrII 401664 3.583 1.06552
chrII 401826 4.503 2.02929
chrII 401937 3.65 1.65499
chrII 402116 8.807 3.64239
chrII 402289 5.718 1.25728
chrII 402467 7.523 2.25076
chrII 402616 4.503 1.73938
chrII 402797 1.39 1.26828
chrII 402915 1.419 2.05098
chrII 403089 1.88 0.86326
chrII 403245 3.254 2.10229
chrII 403387 1.87 0.88063
chrII 403553 1.916 1.02106
chrII 403714 1.646 1.34269
chrII 403893 3.925 2.79519
chrII 404015 4.211 2.04937
chrII 404211 5.482 2.354
chrII 404374 1.447 1.174
chrII 404500 3.461 2.32849
chrII 404662 7.277 3.52971
chrII 404835 4.955 1.6366
chrII 405036 2.466 1.37945
chrII 405171 2.055 1.73462
chrII 405336 2.583 5.16565
chrII 405459 0.586 1.01866
chrII 405618 1.897 3.79448
chrII 405760 0.968 1.93691
chrII 405968 0.446 0.81406
chrII 406144 1.949 0.77305
chrII 406284 1.737 0.72462
chrII 406472 0.713 0.60195
chrII 406891 6.22 1.58201
chrII 407067 1.95 1.08274
chrII 407202 1.279 2.09753
chrII 407428 0.327 0.51935
chrII 407594 1.146 0.93496
chrII 407770 0.923 1.08628
chrII 407906 0.77 1.33804
chrII 408113 4.38 2.04968
chrII 408315 4.102 1.05814
chrII 408463 2.087 1.09227
chrII 409043 2.042 1.55247
chrII 409214 2.9 2.19416
chrII 409439 1.789 0.6248
chrII 409630 2.621 1.54952
chrII 409797 5.522 2.20893
chrII 409949 6.161 5.65753
chrII 410074 2.132 1.59646
chrII 410261 2.411 1.15776
chrII 410400 3.802 1.19626
chrII 410565 7.067 1.64831
chrII 410715 4.02 1.87521
chrII 410870 0.859 1.07201
chrII 411038 3.201 3.07428
chrII 411215 6.976 3.46437
chrII 411379 10.324 2.6725
chrII 411570 14.442 3.92651
chrII 411835 3.601 0.96813
chrII 412001 4.185 1.15065
chrII 412141 4.901 1.79337
chrII 412280 3.823 1.29201
chrII 412397 3.295 0.75651
chrII 412559 3.453 0.78883
chrII 412770 7.474 1.70772
chrII 412994 4.406 0.87514
chrII 413135 6.658 1.37101
chrII 413404 4.69 1.3018
chrII 413561 5.228 1.40824
chrII 413786 5.748 2.33128
chrII 413903 3.881 1.35872
chrII 414097 1.866 0.95568
chrII 414300 3.538 1.62926
chrII 414449 7.295 2.31526
chrII 414601 4.897 1.30695
chrII 414763 8.112 2.32234
chrII 414945 3.451 1.38038
chrII 415118 3.989 1.65908
chrII 415301 4.596 1.77528
chrII 415698 0.434 0.86777
chrII 415812 0.253 0.50529
chrII 415928 1.31 0.92854
chrII 416064 3.925 2.50262
chrII 416219 3.726 1.9929
chrII 416367 2.402 1.24336
chrII 416556 5.693 1.7497
chrII 416692 17.37 4.2127
chrII 416862 8.278 6.36077
chrII 417045 4.419 3.81766
chrII 417193 5.302 4.74863
chrII 417381 3.898 2.68442
chrII 417539 2.826 3.17408
chrII 417765 2.776 5.55193
chrII 417906 1.375 2.75014
chrII 418124 1.359 1.94522
chrII 418303 1.002 0.86018
chrII 418561 1.293 1.22578
chrII 418671 0.762 1.18359
chrII 418799 1.174 0.71432
chrII 419170 1.413 0.71362
chrII 419659 1.636 0.7831
chrII 420118 0.389 0.57392
chrII 420229 1.326 1.0581
chrII 420396 4.528 1.53744
chrII 420508 2.509 0.81754
chrII 420716 2.471 0.72286
chrII 420851 1.678 0.51586
chrII 420963 1.984 0.65224
chrII 421087 1.66 0.72131
chrII 421217 3.722 1.98341
chrII 421478 8.238 1.32311
chrII 421644 4.346 0.94562
chrII 421852 3.309 1.16681
chrII 422044 2.296 0.97154
chrII 422243 3.02 1.95103
chrII 422365 1.592 0.77238
chrII 422523 3.057 1.91578
chrII 422683 1.832 1.07444
chrII 422863 1.836 1.03501
chrII 423025 2.529 1.74165
chrII 423202 1.525 1.73965
chrII 423601 0.855 0.70138
chrII 423800 6.424 3.78168
chrII 423932 4.782 1.75418
chrII 424136 10.234 2.91831
chrII 424295 9.602 4.8675
chrII 424447 7.696 3.80898
chrII 424598 2.696 0.76735
chrII 424737 5.265 1.51303
chrII 424894 3.028 2.42876
chrII 425067 1.891 1.05386
chrII 425301 3.123 0.97626
chrII 425499 4.336 1.23413
chrII 425665 4.277 2.19094
chrII 425820 3.459 4.80958
chrII 426105 10.548 10.47622
chrII 426253 12.804 4.68512
chrII 426396 5.32 2.95332
chrII 426614 2.183 0.66972
chrII 426745 4.795 1.73699
chrII 427167 4.716 1.67516
chrII 427308 9.529 2.51121
chrII 427468 4.494 2.23935
chrII 427635 1.083 1.06881
chrII 427748 4.888 3.56804
chrII 427915 6.185 3.07123
chrII 428057 1.547 0.65463
chrII 428190 3.726 0.90816
chrII 428383 4.03 0.85023
chrII 428527 3.25 1.01814
chrII 428664 4.945 2.08069
chrII 428842 3.442 1.21085
chrII 428992 2.53 0.89429
chrII 429226 0.977 1.15929
chrII 429414 0.578 0.54106
chrII 429596 2.586 1.43578
chrII 429765 4.351 2.09675
chrII 429916 3.677 1.2812
chrII 430025 2.991 0.84457
chrII 430142 2.835 0.51481
chrII 430254 13.082 2.49669
chrII 430405 4.167 1.27019
chrII 430514 9.486 3.26637
chrII 430741 2.922 0.80044
chrII 430892 3.997 1.16262
chrII 431040 3.722 0.89375
chrII 431211 3.335 1.24518
chrII 431387 3.123 1.82362
chrII 431586 4.246 1.39924
chrII 431752 2.79 3.42294
chrII 432022 1.301 2.11047
chrII 432191 4.294 3.08846
chrII 432332 4.481 1.49715
chrII 432500 7.066 1.80682
chrII 432692 5.287 1.46763
chrII 432869 5.057 1.49152
chrII 433052 4.173 1.34202
chrII 433201 3.852 1.65428
chrII 433361 2.428 0.85843
chrII 433509 4.374 1.40055
chrII 433725 5.493 1.4742
chrII 433862 4.138 1.51426
chrII 434034 1.796 1.02428
chrII 434184 1.023 0.58355
chrII 434346 6.287 5.07107
chrII 434518 3.523 1.82384
chrII 434661 1.206 0.71298
chrII 434865 2.91 0.97012
chrII 435041 1.857 1.26702
chrII 435174 4.5 5.81402
chrII 435324 3.951 2.7603
chrII 435502 3.897 2.26682
chrII 435683 1.703 1.30826
chrII 435833 1.095 1.77694
chrII 435957 2.008 2.06409
chrII 436127 6.982 3.14614
chrII 436239 1.627 0.65996
chrII 436387 2.237 0.94923
chrII 436538 4.616 2.76214
chrII 436731 2.325 2.82822
chrII 436968 8.842 9.15558
chrII 437133 13.521 7.53445
chrII 437295 11.359 9.0622
chrII 437466 4.487 3.3084
chrII 437626 5.784 3.63978
chrII 437787 3.76 2.58971
chrII 437941 2.207 1.5196
chrII 438064 1.331 1.48318
chrII 438221 1.115 0.8223
chrII 438374 3.074 1.97703
chrII 438515 4.11 1.38263
chrII 438684 4.318 1.65889
chrII 438807 1.519 0.9477
chrII 438965 2.502 1.21381
chrII 439090 3.466 1.91678
chrII 439282 4 4.35847
chrII 439440 3.472 1.85704
chrII 439605 4.019 1.27545
chrII 439800 2.702 0.83571
chrII 439971 2.674 1.10589
chrII 440156 3.426 2.29451
chrII 440270 1.473 0.75197
chrII 440414 1.808 0.92945
chrII 440574 3.258 1.7425
chrII 440753 4.177 1.66604
chrII 440934 2.791 1.67667
chrII 441093 2.386 1.36626
chrII 441270 1.219 2.1439
chrII 441398 0.41 0.82015
chrII 441542 5.871 5.53026
chrII 441702 5.297 3.88588
chrII 441876 4.062 1.71902
chrII 442084 5.712 1.82074
chrII 442195 2.215 0.82062
chrII 442387 2.4 0.70509
chrII 442573 4.248 2.79371
chrII 442685 3.146 1.61733
chrII 442933 2.039 2.05295
chrII 443080 1.017 0.8635
chrII 443249 2.949 1.35808
chrII 443546 1.205 0.64681
chrII 443662 1.371 0.87769
chrII 443834 1.851 1.12139
chrII 443984 1.375 0.6921
chrII 444136 2.075 0.86565
chrII 444373 2.383 1.26063
chrII 444698 1.239 0.57605
chrII 444897 0.703 0.76551
chrII 445007 1.202 0.74039
chrII 445195 3.937 1.70551
chrII 445368 2.352 1.28149
chrII 445528 1.492 0.79794
chrII 445723 3.95 1.34124
chrII 445833 3.535 0.82984
chrII 446012 6.525 1.73524
chrII 446166 2.051 1.1562
chrII 446335 3.547 1.43453
chrII 446494 4.048 1.50781
chrII 446655 9.929 4.88084
chrII 446828 11.273 3.5396
chrII 447000 15.08 4.62537
chrII 447172 16.071 5.92532
chrII 447341 4.433 2.47002
chrII 447579 1.257 1.25683
chrII 447767 10.788 9.0003
chrII 447933 5.494 5.20829
chrII 448113 3.106 2.21182
chrII 448241 3.023 1.59341
chrII 448392 4.917 1.69709
chrII 448573 2.023 0.55298
chrII 448751 4.364 3.15436
chrII 448932 12.165 7.4314
chrII 449111 13.895 6.03768
chrII 449292 1.221 0.76162
chrII 449435 0.384 0.76834
chrII 449554 2.141 4.22416
chrII 449740 6.815 2.795
chrII 449900 6.783 2.89561
chrII 450098 9.031 3.32948
chrII 450284 3.934 1.21938
chrII 450395 6.915 3.1551
chrII 450548 3.662 1.8562
chrII 450690 2.137 0.72042
chrII 450873 2.156 1.04945
chrII 451017 1.352 0.56883
chrII 451193 1.443 0.50165
chrII 451373 7.794 2.45256
chrII 451542 5.511 1.49014
chrII 451671 3.118 0.76646
chrII 452095 0.552 0.76066
chrII 452212 0.367 0.73409
chrII 452387 0.75 1.50085
chrII 452496 0.525 1.04993
chrII 452665 2.547 0.87897
chrII 452838 5.489 1.26404
chrII 453000 7.735 2.88832
chrII 453158 2.463 1.2192
chrII 453288 0.269 0.53762
chrII 453438 0.489 0.97834
chrII 453624 1.883 0.63044
chrII 453757 2.111 0.62652
chrII 454202 7.55 1.93037
chrII 454350 5.288 2.33229
chrII 454519 3.883 2.10734
chrII 454692 0.393 0.5797
chrII 454821 2.655 1.62196
chrII 454989 7.567 2.67501
chrII 455165 5.828 1.0597
chrII 455324 8.132 1.23416
chrII 455503 4.39 0.76124
chrII 455661 7.85 1.81335
chrII 455824 6.628 1.1977
chrII 455992 2.797 0.66736
chrII 456176 4.591 1.2842
chrII 456342 2.934 0.79188
chrII 456482 2.708 0.71897
chrII 456634 4 1.31836
chrII 456773 4.614 1.14367
chrII 456923 6.973 1.95772
chrII 457093 3.542 1.47754
chrII 457243 3.224 1.54822
chrII 457408 2.069 0.66972
chrII 457583 4.453 1.74785
chrII 457714 3.975 1.34957
chrII 457862 2.93 0.7982
chrII 458093 2.918 1.4589
chrII 458205 2.947 2.05846
chrII 458351 3.494 4.59522
chrII 458465 0.327 0.65396
chrII 458598 2.112 1.81416
chrII 458867 3.714 1.18663
chrII 459038 8.336 3.09683
chrII 459191 9.929 5.01595
chrII 459353 9.591 5.36489
chrII 459524 3.896 2.84442
chrII 459656 2.365 1.65201
chrII 459823 4.783 2.4938
chrII 460004 3.431 1.29097
chrII 460162 3.308 4.97874
chrII 460312 5.334 2.94981
chrII 460485 9.803 4.33717
chrII 460650 7.656 4.34941
chrII 460840 5.325 2.29332
chrII 461006 2.379 1.20622
chrII 461244 4.624 1.32881
chrII 461375 1.925 0.6343
chrII 461545 3.531 1.70728
chrII 461796 1.006 0.52444
chrII 462159 4.207 2.37148
chrII 462343 2.112 1.47538
chrII 462461 0.876 1.13136
chrII 462592 0.484 0.60338
chrII 462803 1.668 1.56137
chrII 463042 2.743 1.0376
chrII 463239 2.98 1.09591
chrII 463347 2.493 1.04592
chrII 463455 1.78 0.5448
chrII 463661 4.056 0.85704
chrII 463873 4.855 0.53898
chrII 463996 7.935 1.78503
chrII 464309 4.41 0.62755
chrII 464659 5.744 1.84328
chrII 464903 5.559 1.36416
chrII 465015 2.449 0.54339
chrII 465184 3.417 0.94125
chrII 465369 10.094 2.59907
chrII 465543 7.14 1.68949
chrII 465711 2.549 1.07871
chrII 465880 1.207 1.18228
chrII 466153 0.73 0.49557
chrII 466516 0.764 0.53357
chrII 466679 1.556 1.40209
chrII 466869 2.033 1.78798
chrII 467015 0.358 0.70596
chrII 467222 3.405 3.10716
chrII 467394 4.594 1.78394
chrII 467561 5.329 2.61948
chrII 467742 8.212 2.96754
chrII 467908 8.627 2.52411
chrII 468066 9.93 3.2074
chrII 468218 2.896 0.95443
chrII 468431 1.633 0.94997
chrII 468551 2.451 1.85432
chrII 468723 2.267 1.68893
chrII 468870 1.683 0.73343
chrII 469031 2.457 0.97461
chrII 469159 2.698 0.96304
chrII 469300 3.1 1.77481
chrII 469444 2.733 0.99008
chrII 469605 3.217 1.34191
chrII 469717 2.931 0.90655
chrII 469844 3.411 0.78189
chrII 470050 4.072 1.27036
chrII 470161 3.17 1.01502
chrII 470414 4.19 1.26124
chrII 470547 7.034 2.09145
chrII 470705 4.766 1.88587
chrII 470864 2.706 1.09762
chrII 471079 1.939 0.75107
chrII 471190 3.635 1.45003
chrII 471361 3.895 1.61115
chrII 471498 4.01 1.26715
chrII 471759 3.508 1.10872
chrII 471939 5.393 1.53797
chrII 472061 1.546 0.49191
chrII 472202 3.565 1.64195
chrII 472367 6.179 1.71516
chrII 472546 8.049 2.05438
chrII 472682 5.722 1.87749
chrII 472856 5.971 1.39705
chrII 472989 6.663 2.03092
chrII 473161 2.642 0.70778
chrII 473335 4.299 1.39791
chrII 473498 6.373 3.34682
chrII 473632 7.164 4.26914
chrII 473826 12.341 5.52695
chrII 473997 11.53 10.14088
chrII 474330 3.331 2.92953
chrII 474509 2.623 1.20418
chrII 474624 3.351 1.34764
chrII 474869 6.513 1.70728
chrII 475035 3.194 0.59402
chrII 475173 4.101 0.6218
chrII 475341 3.427 0.82828
chrII 475556 3.482 1.02508
chrII 475672 2.966 0.73531
chrII 475847 3.62 0.75399
chrII 476072 2.701 0.5314
chrII 476315 2.684 0.64653
chrII 476459 5.341 2.62549
chrII 476624 1.434 0.56744
chrII 477050 2.533 1.41179
chrII 477266 2.716 1.47972
chrII 477423 0.472 0.70331
chrII 477757 0.455 0.91008
chrII 477877 0.354 0.7075
chrII 478097 0.533 1.0662
chrII 478209 0.708 1.23072
chrII 478392 1.026 0.79661
chrII 478561 1.51 2.02311
chrII 478724 0.737 1.36183
chrII 478846 1.299 1.30841
chrII 478966 1.299 1.69368
chrII 479087 0.833 0.71118
chrII 479201 0.746 0.83139
chrII 479351 2.888 2.10826
chrII 479489 2.689 1.26657
chrII 479711 1.571 0.58228
chrII 479824 2.829 1.15042
chrII 480062 4.64 1.58274
chrII 480229 3.209 0.82781
chrII 480467 2.119 1.39327
chrII 480632 3.393 1.46979
chrII 480785 15.188 7.80808
chrII 480952 11.117 10.53907
chrII 481104 0.601 0.51657
chrII 481234 5.21 4.69561
chrII 481415 6.666 3.5134
chrII 481569 5.053 2.11384
chrII 481724 1.859 1.14529
chrII 481857 4.781 1.77181
chrII 482019 2.967 1.01438
chrII 482250 2.866 1.91059
chrII 482369 1.438 1.03966
chrII 482540 1.435 0.84125
chrII 482793 2.638 1.19626
chrII 482940 1.528 0.74622
chrII 483095 3.078 1.28757
chrII 483295 1.286 0.69297
chrII 483406 1.07 2.1397
chrII 483555 0.478 0.95547
chrII 483733 6.116 2.09623
chrII 483875 3.509 0.82641
chrII 484132 1.631 1.11816
chrII 484341 4.724 2.40299
chrII 484490 2.866 1.96471
chrII 484651 0.439 0.48534
chrII 484769 3.591 3.51908
chrII 484937 7.645 2.9764
chrII 485100 3.643 1.1742
chrII 485264 1.48 0.60355
chrII 485410 1.668 0.79594
chrII 485520 4.84 1.91501
chrII 485690 4.985 2.31773
chrII 485865 9.4 16.94341
chrII 486041 9.754 7.22905
chrII 486216 2.354 1.62915
chrII 486353 2.932 1.27012
chrII 486522 7.658 3.89587
chrII 486693 2.811 2.1945
chrII 486963 2.031 4.06144
chrII 487140 2.836 3.11305
chrII 487313 4.036 1.17157
chrII 487558 2.631 0.82245
chrII 487688 7.432 2.22797
chrII 487837 10.735 4.6926
chrII 487983 11.016 6.64587
chrII 488132 3.313 1.9988
chrII 488352 5.036 2.09492
chrII 488531 1.778 1.67486
chrII 488651 0.766 1.53105
chrII 488801 0.878 0.78173
chrII 488940 3.316 1.46717
chrII 489077 2.33 0.75606
chrII 489614 2.422 0.62688
chrII 489886 3.599 0.78435
chrII 490045 4.24 0.84558
chrII 491123 0.515 0.68949
chrII 491268 1.913 2.34721
chrII 491418 3.239 1.55572
chrII 491557 2.494 0.87754
chrII 491722 2.752 0.61441
chrII 491838 4.703 0.89873
chrII 491979 2.873 0.64622
chrII 492232 5.218 1.80969
chrII 492418 3.16 0.81667
chrII 492625 4.471 1.1718
chrII 492805 9.338 5.16411
chrII 493004 0.819 0.97234
chrII 493265 3.682 0.91412
chrII 493479 3.239 0.90421
chrII 493617 10.433 3.91584
chrII 493779 8.864 3.41454
chrII 493942 3.925 1.81903
chrII 494073 3.719 3.37246
chrII 494328 1.561 3.12283
chrII 494488 6.253 6.38437
chrII 494663 5.221 2.95441
chrII 494830 8.291 4.06221
chrII 495003 9.705 4.90263
chrII 495179 4.818 2.71592
chrII 495327 4.794 3.57068
chrII 495599 1.348 0.75383
chrII 495756 3.041 0.85722
chrII 495931 4.452 1.26957
chrII 496094 1.152 0.60913
chrII 496228 1.167 2.335
chrII 496392 4.297 5.65179
chrII 496551 3.123 2.31433
chrII 496703 2.196 1.11716
chrII 496877 3.371 1.71481
chrII 497036 0.684 0.49461
chrII 497152 6.867 5.89745
chrII 497317 9.357 5.81301
chrII 497506 8.863 5.88204
chrII 497655 5.431 5.43078
chrII 497809 2.312 1.23213
chrII 497960 5.314 1.81271
chrII 498182 3.414 0.94761
chrII 498356 1.783 0.69423
chrII 498517 2.557 1.57534
chrII 498631 2.778 1.22158
chrII 498842 2.351 0.97517
chrII 499014 2.504 1.95505
chrII 499232 2.404 1.88685
chrII 499442 2.106 1.95849
chrII 499635 1.872 2.33658
chrII 499791 4.693 2.89091
chrII 499900 1.681 0.55897
chrII 500117 3.501 0.76873
chrII 500277 2.569 0.59346
chrII 500397 1.988 0.76365
chrII 500534 7.438 2.45678
chrII 500707 3.032 1.39629
chrII 500886 3.683 1.15874
chrII 501035 4.778 1.84555
chrII 501204 11.957 3.13414
chrII 501375 6.65 1.70336
chrII 501544 4.584 2.67716
chrII 501710 0.657 0.76724
chrII 501860 4.366 1.62184
chrII 502014 12.147 3.22452
chrII 502179 7.32 1.90831
chrII 502332 4.714 1.81115
chrII 502511 4.134 1.72433
chrII 502626 3.984 1.34341
chrII 502769 6.714 2.64201
chrII 502903 4.391 1.45716
chrII 503067 7.223 3.71343
chrII 503249 3.501 1.66481
chrII 503368 1.358 0.73449
chrII 503539 2.22 0.67957
chrII 503690 3.975 0.94369
chrII 503887 3.712 0.91079
chrII 504035 5.226 1.61663
chrII 504180 1.937 0.74023
chrII 504381 1.046 0.81194
chrII 504610 0.364 0.72761
chrII 504825 3.037 0.95561
chrII 504975 9.111 2.35846
chrII 505137 10.165 3.01649
chrII 505257 1.656 0.58698
chrII 505395 0.695 1.3893
chrII 505513 0.408 0.81676
chrII 505682 8.485 7.6005
chrII 505862 11.442 7.59333
chrII 506023 7.86 4.66476
chrII 506198 3.198 1.44571
chrII 506357 5.811 1.69329
chrII 506515 5.452 1.47959
chrII 506685 5.572 2.85463
chrII 506845 4.24 2.23492
chrII 507018 5.179 2.69076
chrII 507238 2.515 1.37036
chrII 507398 4.821 2.04604
chrII 507583 4.165 2.3121
chrII 507716 4.559 3.82554
chrII 507856 1.572 1.21428
chrII 508073 3.504 2.22437
chrII 508252 2.414 1.30998
chrII 508392 2.83 1.32854
chrII 508528 5.098 1.84246
chrII 508682 3.458 1.06524
chrII 508799 2.856 0.72889
chrII 508958 3.633 1.29675
chrII 509128 3.772 1.4926
chrII 509340 1.387 0.79422
chrII 509452 2.168 1.5367
chrII 509625 2.532 1.9252
chrII 509807 4.075 1.89491
